Census_ID	Species_ID	Species	Cave_Name	Cave_ID	Reference_Short	Reference_ID
29480	537	Metellina merianae (Scopoli, 1763)	Spilaio Vreikou	89	Bosmans et al. 2013|Gasparo 2006|Beron 2016	678|598|706
29481	537	Metellina merianae (Scopoli, 1763)	Spilaio Trapeza	247	Naumova et al. 2016	708
29482	537	Metellina merianae (Scopoli, 1763)	Spilaio Kato Peristeras	276	Bosmans et al. 2013	678
29483	537	Metellina merianae (Scopoli, 1763)	Spilaio Kato Marathospilios	75	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Roewer 1959|Beron 2016	579|678|170|706
29484	537	Metellina merianae (Scopoli, 1763)	Spilaio Melidoniou	58	Naumova et al. 2016	708
29485	537	Metellina merianae (Scopoli, 1763)	Spilaio Fylakis	151	Naumova et al. 2016	708
29486	537	Metellina merianae (Scopoli, 1763)	Spilaio Nerospilia	78	Naumova et al. 2016	708
29487	537	Metellina merianae (Scopoli, 1763)	Spilaio Kokkalia Trypa	41	Naumova et al. 2016	708
29488	537	Metellina merianae (Scopoli, 1763)	Spilaio Agiou Ioanni (Fousa)	265	Beron 2016|Gasparo 2006	706|598
7144	538	Micropterna caesareica Schmid, 1959	Spilaio Oxo Latsidi	261	Beron 2016	706
7146	539	Micropterna malaspina Schmid, 1957	Spilaio Oxo Latsidi	261	Beron 2016	706
21599	539	Micropterna malaspina Schmid, 1957	Spilaio Koufovounou	97	Beron 2016	706
3934	540	Micropterna nycterobia McLachlan, 1875	Spilaio Nerospilia	78	Beron 2016	706
17507	541	Micropterna sequax McLachlan, 1875	Spilaio Nerospilia	78	Beron 2016	706
9572	900	Microscolex dubius (Fletscher, 1887)	Spilaio Za	20	Szederjesi 2015	696
9574	902	Microscolex phosphoreus (Dugès, 1837)	Spilaio Za	20	Szederjesi 2015	696
17514	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Mikropolis	318	Hanak et al. 2001	537
17516	542	Miniopterus schreibersii (Kuhl, 1817)	Tsoutouros mine galΙeries	326	Hanak et al. 2001	537
17517	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Vouva Lefkimmis	325	Beron 2016	706
17518	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Maroneias	80	Paragamian et al. 2004|Ivanova 2000|Hanak et al. 2001|Beron 2016	1178|530|537|706
17520	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Nymfis	264	Beron 2016|Hanak et al. 2001|Ondrias 1965|Strinati 1955	706|537|195|140
17521	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Limnon	32	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki & Ondrias 1978|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	290|294|372|537|706
17522	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Pataragkou Trypa	105	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977|Van Laar & Daan 1964|Lindberg 1955d|Aellen 1955	706|537|372|290|193|145|139
17523	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Ermakias	316	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki & Ondrias 1978|Iliopoulou-Georgudaki 1977	706|537|372|294|290
17525	542	Miniopterus schreibersii (Kuhl, 1817)	Anonymous cave at Papigko	280	Hanak et al. 2001	537
17526	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Nychteridon	285	Hanak et al. 2001	537
17527	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Apano Skalas	55	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lindberg 1955d|Aellen 1955	706|537|372|290|195|193|145|139
17528	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Alistratis	59	Beron 2016|Paragamian 1992	706|468
17530	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaia Rentinas	164	Strinati 1955|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001	140|193|195|537
17531	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Venidon	323	Benda et al. 2008	616
17534	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Tzani Spilios	136	Hanak et al. 2001	537
17536	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Lavyrinthos Gortinas	24	Bate 1905|Pohle 1953|Van Laar & Daan 1964|Ondrias 1965|Iliopoulou-Georgudaki 1977|Hanak et al. 2001	24|123|193|195|290|537
17537	542	Miniopterus schreibersii (Kuhl, 1817)	Ampelouzos underground quary	313	Benda et al. 2008	616
17538	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Nychteridospilios	320	Benda et al. 2008	616
17540	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Tafos	322	Benda et al. 2008	616
17541	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Milatou	15	Benda et al. 2008|Skiba 2007	616|605
17542	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Vreikou	89	Benda et al. 2008	616
17544	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Megalo Katofygi	110	Benda et al. 2008	616
17545	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Voreino	324	Benda et al. 2008	616
17546	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Prinou	301	Benda et al. 2008	616
17547	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Kefalovrysou	197	Hanak et al. 2001	537
17548	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Agiou Galaktos	165	Beron 2016	706
17549	542	Miniopterus schreibersii (Kuhl, 1817)	Ancient mine 4 km E of Efthalou	314	Hanak et al. 2001	537
17550	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Mithymnas	319	Iliopoulou-Georgudaki & Ondrias 1978|Iliopoulou-Georgudaki 1988|Hanak et al. 2001	294|430|537
17551	542	Miniopterus schreibersii (Kuhl, 1817)	Ancient mine near Vassilika	315	Hanak et al. 2001	537
20022	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Kamilari	74	Benda et al. 2008	616
21600	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Koufovounou	97	Papamichael et al. 2014|Niethammer 1974|Beron 2016|Hanak et al. 2001	1175|257|706|537
21684	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Didymoteichou	448	Papamichael et al. 2014|Kock 1974|Niethammer 1974|Hanak et al. 2001	1175|260|257|537
21820	542	Miniopterus schreibersii (Kuhl, 1817)	Kimmeria artificial galleries	252	Papamichael et al. 2014|Hanak et al. 2001	1175|537
21871	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Melissotrypa	185	Papamichael et al. 2014	1175
22031	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Monis Timiou Prodromou	170	Papamichael et al. 2014|Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki & Ondrias 1978|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lindberg 1955d|Aellen 1955	1175|706|537|372|294|290|195|193|145|139
22149	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Zeston Neron	270	Papamichael et al. 2014	1175
22189	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Katarrakton	213	Papamichael et al. 2014	1175
22202	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio sta Koufota	274	Papamichael et al. 2014|Benda et al. 2008	1175|616
22212	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Psimaki	321	Benda et al. 2008|Papamichael et al. 2014	616|1175
22246	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Meires	317	Benda et al. 2008|Papamichael et al. 2014	616|1175
22287	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Trachilas	131	Papamichael et al. 2014	1175
22324	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Vigla	309	Papamichael et al. 2014	1175
27087	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Chagioti	31	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	290|372|537|706
30239	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Arkoudospilia	77	Papamichael et al. 2014	1175
30934	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Katholikou	21	Skiba 2007|Benda et al. 2008	605|616
24890	543	Minotauria attemsi Kulczynski, 1903	Spilaio Neraidospilios 	113	Bosmans et al. 2013|Bosmans & Chatzaki 2005|Gasparo 2004a|Roewer 1959|Brignoli 1979a|Deeleman-Reinhold 1993|Beron 2016|Gasparo 2003	678|579|562|170|320|475|706|556
24891	543	Minotauria attemsi Kulczynski, 1903	Spilaio Agias Paraskevis	13	Roewer 1959|Brignoli 1979a|Deeleman-Reinhold 1993|Beron 2016|Gasparo 2004a|Gasparo 2003|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|320|475|706|562|556|678|579
24892	543	Minotauria attemsi Kulczynski, 1903	Spilaio Lavyrinthos Gortinas	24	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Kulczynski 1903|Brignoli 1979a|Beron 2016|Deeleman-Reinhold 1993	579|678|19|320|706|475
24893	543	Minotauria attemsi Kulczynski, 1903	Spilaio Kritsas	266	Brignoli 1976|Gasparo 2004a|Brignoli 1979b|Beron et al. 2004|Bosmans et al. 2013|Bosmans & Chatzaki 2005	278|562|323|574|678|579
24894	543	Minotauria attemsi Kulczynski, 1903	Spilaio Milatou	15	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Gasparo 2003|Gasparo 2004a|Beron 2016|Deeleman-Reinhold 1993|Brignoli 1979a|Roewer 1959	579|678|556|562|706|475|320|170
24895	543	Minotauria attemsi Kulczynski, 1903	Spilaio Trapeza	247	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Gasparo 2004a|Gasparo 2003|Beron 2016|Deeleman-Reinhold 1989	579|678|562|556|706|447
30847	924	Minotauria fagei (Kratochvil, 1970)	Spilaio Agias Sofias	22	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Fage 1945|Beron 2016	579|678|110|706
30848	924	Minotauria fagei (Kratochvil, 1970)	Spilaio Melidoniou	58	Gasparo 2006|Gasparo 2003|Gasparo 2004a|Kratochvil 1970	598|556|562|224
30849	924	Minotauria fagei (Kratochvil, 1970)	Spilaio Sfentoni Trypa	26	Gasparo 2003|Deeleman-Reinhold 1993|Bosmans & Chatzaki 2005|Bosmans et al. 2013|Gasparo 2004a	556|475|579|678|562
21405	544	Minotauria sp.	Spilaio Stylokamara	87	Beron 2016|Deeleman-Reinhold 1989	706|447
5936	545	Monhystera sp.	Varathro Provatina	155	Dumnicka 1979	324
16789	546	Monocyphoniscus caniensis (Vandel, 1957)	Spilaio Kalamato	54	Schmalfuss et al. 2004	572
16790	546	Monocyphoniscus caniensis (Vandel, 1957)	Spilaio Agias Sofias	22	Beron 2016|Schmalfuss et al. 2004|Schmalfuss 1975|Schmalfuss 1972b|Vandel 1958	706|572|267|248|163
16791	546	Monocyphoniscus caniensis (Vandel, 1957)	Spilaio Nychteridospilios	320	Beron 2016|Schmalfuss et al. 2004	706|572
16793	546	Monocyphoniscus caniensis (Vandel, 1957)	Spilaio Erfon	327	Schmalfuss et al. 2004|Beron 2016	572|706
20023	546	Monocyphoniscus caniensis (Vandel, 1957)	Spilaio Kamilari	74	Vandel 1968|Schmalfuss 1972b|Schmalfuss 1979|Beron 2016	213|248|317|706
5938	548	Mononchus sp.	Varathro Provatina	155	Dumnicka 1979	324
17643	547	Mononchus truncatus Bastian, 1865	Spilaio Apano Skalas	55	Beron 2016|Lindberg 1955d	706|145
3167	550	Moraria sp.	Spilaio Melidoniou	58	Chappuis 1956	152
13681	550	Moraria sp.	Spilaio Diktaio Antro	16	Chappuis 1956|Beron 2016	152|706
14880	551	Moraria stankovitchi Chappuis, 1924	Spilaio Lamias	190	Chappuis 1956|Beron 2016	152|706
14883	552	Moraria varica (Graeter, 1911)	Spilaio Melidoniou	58	Beron 2016|Chappuis 1956	706|152
21047	623	Morlina glabra (Rossmassler, 1835)	Spilaio Mavri Trypa	10	Riedel 1992|Beron 2016	465|706
21048	623	Morlina glabra (Rossmassler, 1835)	Spilaio Drakotrypa	38	Beron 2016|Riedel 1992	706|465
21049	623	Morlina glabra (Rossmassler, 1835)	Spilaio Apano Skalas	55	Beron 2016|Riedel 1959	706|169
21050	623	Morlina glabra (Rossmassler, 1835)	Spilaio Pestereta	188	Beron 2016|Riedel 1959	706|169
21051	623	Morlina glabra (Rossmassler, 1835)	Spilaio Kokkinou Vrachou	49	Beron 2016|Stussiner & Böttger 1885|Riedel 1992	706|9|465
30935	554	Muelleriella cretica Jeannel, 1929	Spilaio Katholikou	21	Beron 2016|Wolf 1938|Wolf 1937b|Jeannel 1929	706|97|92|50
6780	555	Muelleriella taygetana Casale, 1983	Spilaio Varvaras	225	Casale 1983|Beron 2016	368|706
17651	556	Myotis aurascens Kusjakin, 1935	Spilaio Lera	25	Benda & Tsytsulina 2000|Hanak et al. 2001|Benda & Karatas 2005|Benda et al. 2006|Benda et al. 2008	535|537|586|594|616
17652	556	Myotis aurascens Kusjakin, 1935	Spilaio Tzani Spilios	136	Benda et al. 2008	616
17653	556	Myotis aurascens Kusjakin, 1935	Varathro Tafkos sta Petradolakia	254	Benda et al. 2008	616
30936	556	Myotis aurascens Kusjakin, 1935	Spilaio Katholikou	21	Benda et al. 2008	616
17666	557	Myotis bechsteinii (Kuhl, 1817)	Spilaio Kamilata	253	Ivanova & Gueorguieva 2004|Beron 2016	560|706
17670	558	Myotis blythii (Tomes, 1857)	Anonymous cave at Lakoma coast	340	Crucitti 1988|Hanak et al. 2001|Beron 2016	433|537|706
17671	558	Myotis blythii (Tomes, 1857)	Cave at Chora	329	Hanak et al. 2001	537
17672	558	Myotis blythii (Tomes, 1857)	Tsoutouros mine galΙeries	326	Hanak et al. 2001	537
17673	558	Myotis blythii (Tomes, 1857)	Spilaio Provatonas	335	Beron 2016|Hanak et al. 2001|Ivanova 2000	706|537|530
17674	558	Myotis blythii (Tomes, 1857)	Spilaio Maroneias	80	Ivanova 2000|Ivanova & Gueorguieva 2004|Paragamian et al. 2004|Beron 2016|Hanak et al. 2001	530|560|1178|706|537
17676	558	Myotis blythii (Tomes, 1857)	Spilaio Limnon	32	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1984|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1983a|Iliopoulou-Georgudaki 1977	706|537|375|372|360|290
17678	558	Myotis blythii (Tomes, 1857)	Anonymous cave at Papigko	280	Hanak et al. 2001	537
17679	558	Myotis blythii (Tomes, 1857)	Spilaio Apano Skalas	55	Lindberg 1955d|Ondrias 1965|Hanak et al. 2001|Beron 2016	145|195|537|706
17680	558	Myotis blythii (Tomes, 1857)	Spilaio Agiou Georgiou	312	Hanak et al. 2001|Iliopoulou-Georgudaki 1984|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977|Beron 2016	537|375|372|290|706
17681	558	Myotis blythii (Tomes, 1857)	Spilaio Alistratis	59	Paragamian 1992|Beron 2016	468|706
17683	558	Myotis blythii (Tomes, 1857)	Spilaio Venidon	323	Benda et al. 2006|Benda et al. 2008	594|616
17685	558	Myotis blythii (Tomes, 1857)	Spilaio Skoteini	336	Benda et al. 2008	616
17687	558	Myotis blythii (Tomes, 1857)	Spilaio Lera	25	Hanak et al. 2001|Benda et al. 2008	537|616
17688	558	Myotis blythii (Tomes, 1857)	Anonymous cave at Omalos	279	Hanak et al. 2001	537
17689	558	Myotis blythii (Tomes, 1857)	Spilaio Tzani Spilios	136	Hanak et al. 2001|Benda et al. 2008	537|616
17690	558	Myotis blythii (Tomes, 1857)	Spilaio Stravomyti	337	Benda et al. 2008	616
17691	558	Myotis blythii (Tomes, 1857)	Spilaio Agias Foteinis	281	Benda et al. 2008	616
17693	558	Myotis blythii (Tomes, 1857)	Spilaio Kamaron	331	Benda et al. 2008	616
17694	558	Myotis blythii (Tomes, 1857)	Spilaio Mikro Lavyrinthaki	333	Beron 2016|Benda et al. 2008|Hanak et al. 2001|Iliopoulou-Georgudaki 1984|Iliopoulou-Georgudaki 1979|Iliopoulou-Georgudaki 1977|Pohle 1953|Miller 1912	706|616|537|375|318|290|123|27
17695	558	Myotis blythii (Tomes, 1857)	Spilaio Lavyrinthos Gortinas	24	Beron 2016|Benda et al. 2008|Hanak et al. 2001|Ondrias 1965|Van Laar & Daan 1964|Kahmann 1959|Wettstein 1941|Bate 1905	706|616|537|195|193|171|106|24
17696	558	Myotis blythii (Tomes, 1857)	Ampelouzos underground quary	313	Benda et al. 2008	616
17697	558	Myotis blythii (Tomes, 1857)	Spilaio Nychteridospilios	320	Benda et al. 2008	616
17698	558	Myotis blythii (Tomes, 1857)	Artificial gallery under a school	330	Benda et al. 2008	616
17699	558	Myotis blythii (Tomes, 1857)	Varathro Tsakalou	339	Benda et al. 2008	616
17700	558	Myotis blythii (Tomes, 1857)	Spilaio Chainospilios	260	Benda et al. 2008	616
17701	558	Myotis blythii (Tomes, 1857)	Spilaio Chonos Sarchou	90	Benda et al. 2008	616
17704	558	Myotis blythii (Tomes, 1857)	Spilaio Gaidourotrypa	282	Benda et al. 2008	616
17705	558	Myotis blythii (Tomes, 1857)	Spilaio Lachtarides	332	Benda et al. 2008	616
17706	558	Myotis blythii (Tomes, 1857)	Spilaio Milatou	15	Hanak et al. 2001|Benda et al. 2008|Beron 2016	537|616|706
17708	558	Myotis blythii (Tomes, 1857)	Spilaio Voreino	324	Benda et al. 2008	616
17709	558	Myotis blythii (Tomes, 1857)	Varathro Garotrypa	338	Benda et al. 2008	616
17710	558	Myotis blythii (Tomes, 1857)	Varathro Peristerospilios	334	Benda et al. 2008	616
17711	558	Myotis blythii (Tomes, 1857)	Varathro Tafkos sta Petradolakia	254	Benda et al. 2008	616
17712	558	Myotis blythii (Tomes, 1857)	Spilaio Prinou	301	Benda et al. 2008	616
17713	558	Myotis blythii (Tomes, 1857)	Spilaio Mithymnas	319	Hanak et al. 2001|Iliopoulou-Georgudaki 1985	537|408
17714	558	Myotis blythii (Tomes, 1857)	Abandoned copper mine (Nealia)	328	Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001	193|195|537
20024	558	Myotis blythii (Tomes, 1857)	Spilaio Kamilari	74	Benda et al. 2008	616
21601	558	Myotis blythii (Tomes, 1857)	Spilaio Koufovounou	97	Papamichael et al. 2014|Ivanova 2000|Ivanova & Gueorguieva 2004|Niethammer 1974|Hanak et al. 2001|Beron 2016|Hurka 1972	1175|530|560|257|537|706|250
21685	558	Myotis blythii (Tomes, 1857)	Spilaio Didymoteichou	448	Kock 1974|Niethammer 1974|Hanak et al. 2001|Papamichael et al. 2014	260|257|537|1175
21821	558	Myotis blythii (Tomes, 1857)	Kimmeria artificial galleries	252	Papamichael et al. 2014|Lindberg 1955d|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001	1175|145|193|195|537
22032	558	Myotis blythii (Tomes, 1857)	Spilaio Monis Timiou Prodromou	170	Papamichael et al. 2014|Aellen 1955|Lindberg 1955d|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001|Beron 2016	1175|139|145|193|195|537|706
22147	558	Myotis blythii (Tomes, 1857)	Spilaio Zeston Neron	270	Papamichael et al. 2014	1175
22203	558	Myotis blythii (Tomes, 1857)	Spilaio sta Koufota	274	Benda et al. 2008|Papamichael et al. 2014	616|1175
22213	558	Myotis blythii (Tomes, 1857)	Spilaio Psimaki	321	Papamichael et al. 2014|Benda et al. 2008	1175|616
22247	558	Myotis blythii (Tomes, 1857)	Spilaio Meires	317	Papamichael et al. 2014|Benda et al. 2008	1175|616
22286	558	Myotis blythii (Tomes, 1857)	Spilaio Trachilas	131	Papamichael et al. 2014	1175
22325	558	Myotis blythii (Tomes, 1857)	Spilaio Vigla	309	Papamichael et al. 2014|Benda et al. 2008|Benda et al. 2006|Hanak et al. 2001	1175|616|594|537
23131	558	Myotis blythii (Tomes, 1857)	Spilaio Petala	168	Hanak et al. 2001|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lanza 1957	537|290|195|193|156
30937	558	Myotis blythii (Tomes, 1857)	Spilaio Katholikou	21	Benda et al. 2008|Raulin 1869b|Raulin 1869a	616|5|4
17826	559	Myotis capaccinii (Bonaparte, 1837)	Tsoutouros mine galΙeries	326	Hanak et al. 2001	537
17827	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Vouva Lefkimmis	325	Hanak et al. 2001|Ivanova 2000|Beron 2016	537|530|706
17828	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Drakotrypa	38	Beron 2016|Hanak et al. 2001|Ondrias 1965|Van Laar & Daan 1964	706|537|195|193
17829	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Maroneias	80	Hanak et al. 2001|Paragamian et al. 2004|Ivanova 2000	537|1178|530
17831	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Limnon	32	Hanak et al. 2001	537
17832	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Symittou	342	Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977	537|372|290
17834	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Paparadon	56	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lanza 1957|Lindberg 1955d|Aellen 1955	706|537|290|195|193|156|145|139
17835	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Alistratis	59	Paragamian 1992	468
17837	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Venidon	323	Benda et al. 2008	616
17839	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Koulieri	341	Benda et al. 2008	616
17840	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Tzani Spilios	136	Benda et al. 2008	616
17842	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Prinou	301	Benda et al. 2008	616
20025	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Kamilari	74	Benda et al. 2008	616
21602	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Koufovounou	97	Papamichael et al. 2014|Hurka 1972|Beron 2016|Hanak et al. 2001	1175|250|706|537
21686	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Didymoteichou	448	Kock 1974|Niethammer 1974|Hanak et al. 2001	260|257|537
21822	559	Myotis capaccinii (Bonaparte, 1837)	Kimmeria artificial galleries	252	Papamichael et al. 2014|Hanak et al. 2001	1175|537
22033	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Monis Timiou Prodromou	170	Papamichael et al. 2014|Hanak et al. 2001	1175|537
22148	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Zeston Neron	270	Papamichael et al. 2014	1175
22214	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Psimaki	321	Papamichael et al. 2014|Benda et al. 2008	1175|616
23132	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Petala	168	Lanza 1957|Van Laar & Daan 1964|Ondrias 1965|Iliopoulou-Georgudaki 1977|Hanak et al. 2001	156|193|195|290|537
17883	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Agion Theodoron	345	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	290|372|537|706
17884	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Kamilata	253	Beron 2016|Ivanova 2000	706|530
17885	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Provatonas	335	Beron 2016|Crucitti 1988	706|433
17886	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Nychteridon	285	Hanak et al. 2001	537
17887	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Petralonon	135	Beron 2016	706
17888	560	Myotis emarginatus (Geoffroy, 1806)	Anonymous cave II at Kapnofyto	125	Lindberg 1955d|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001|Beron 2016	145|193|195|537|706
17889	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Venidon	323	Benda et al. 2008	616
17892	560	Myotis emarginatus (Geoffroy, 1806)	Artificial tunnel	343	Benda et al. 2008	616
17893	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Stravomyti	337	Benda et al. 2008	616
17894	560	Myotis emarginatus (Geoffroy, 1806)	Ampelouzos underground quary	313	Benda et al. 2008	616
17895	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Nychteridospilios	320	Benda et al. 2008	616
17897	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Milatou	15	Skiba 2007|Benda et al. 2008	605|616
17898	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Melidoniou	58	Skiba 2007|Benda et al. 2008	605|616
17899	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Prinou	301	Benda et al. 2008	616
17900	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Agias Eleousas	344	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	290|372|537|706
17902	560	Myotis emarginatus (Geoffroy, 1806)	Abandoned copper mine (Nealia)	328	Hanak et al. 2001|Van Laar & Daan 1964|Beron 2016	537|193|706
20026	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Kamilari	74	Benda et al. 2008	616
21588	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Koufovounou	97	Papamichael et al. 2014	1175
22285	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Trachilas	131	Papamichael et al. 2014	1175
22355	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Mameloukou Trypa	346	Papamichael et al. 2014|Benda et al. 2008	1175|616
30938	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Katholikou	21	Benda et al. 2008|Skiba 2007	616|605
31380	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Korykeio Antro	51	Hanak et al. 2001|Beron 2016	537|706
17992	561	Myotis myotis (Borkhausen, 1797)	Spilaio Vouva Lefkimmis	325	Beron 2016|Hanak et al. 2001|Ivanova 2000	706|537|530
17993	561	Myotis myotis (Borkhausen, 1797)	Spilaio Provatonas	335	Beron 2016|Ivanova 2000|Hanak et al. 2001	706|530|537
17994	561	Myotis myotis (Borkhausen, 1797)	Spilaio Maroneias	80	Paragamian et al. 2004|Beron 2016|Hanak et al. 2001	1178|706|537
17996	561	Myotis myotis (Borkhausen, 1797)	Spilaio Limnon	32	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki & Giagia 1984|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977	706|537|388|372|290
17997	561	Myotis myotis (Borkhausen, 1797)	Spilaio Ermakias	316	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki & Giagia 1984|Hanak et al. 2001|Beron 2016	290|372|388|537|706
17998	561	Myotis myotis (Borkhausen, 1797)	Spilaio Nychteridon	285	Hanak et al. 2001	537
17999	561	Myotis myotis (Borkhausen, 1797)	Spilaio Apano Skalas	55	Lindberg 1955d|Ondrias 1965|Hanak et al. 2001|Beron 2016	145|195|537|706
18000	561	Myotis myotis (Borkhausen, 1797)	Spilaio Agiou Georgiou	312	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki & Giagia 1984|Hanak et al. 2001	290|372|388|537
